기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2019/11/17,163.97,162.24,168.04,166.96,166.18,166.56,165.99,166.83,168.34,162.19,163.03,162.46,167.93,167.56,166.42,163.59,168.5,166.83,145.85,147.44,139.52,150.37,178.36,173.7,178.36,139.52,162.87
2019/11/16,166.15,163.56,162.4,167.88,166.93,164.37,167.12,169.22,164.99,159.16,164.75,158.54,157.82,166.41,162.58,160.72,171.89,167.04,170.54,170.68,170.68,167.04,165.45,171.89,171.89,157.82,165.92
2019/11/15,163.46,166.18,163.3,162.25,161.74,164.73,163.46,155.17,155.62,151.17,166.18,159.66,168.35,159.03,155.82,157.27,170.52,170.44,170.44,170.44,171.65,169.23,166.8,164.38,171.65,151.17,163.85
2019/11/14,161.97,158.55,90.34,172.32,90.34,90.34,161.97,170.67,161.76,163.83,90.34,90.34,90.34,156.59,90.34,168.91,90.34,163.63,168.91,172.53,174.7,161.04,90.34,176.15,176.15,90.34,139.1
2019/11/13,161.79,168.93,161.79,158.17,158.17,163.86,158.37,158.37,90.44,90.44,90.44,90.44,89.22,90.44,90.44,153.13,90.44,149.54,180.46,148.76,90.44,90.44,182.86,182.91,182.91,89.22,132.13
2019/11/12,168.94,163.91,168.75,167.03,167.59,163.53,167.97,167.57,163.04,155.02,90.34,90.34,151.4,167.85,175.09,173.96,90.34,173.96,184.51,185.96,170.54,153.7,144.92,180.41,185.96,90.34,157.91
2019/11/11,164.47,167,165.6,163.31,164.47,167.38,163.88,167.38,166.44,167.92,164.1,166.41,162.64,167.35,164.1,166.22,90.34,164.88,166.03,163.91,163.34,142.38,179.89,176.48,179.89,90.34,162.04
2019/11/10,168.86,164.01,168.32,166.43,167.19,163.06,164.01,164.25,162.42,89.78,150.17,89.23,90,143.97,147.07,90.56,175.88,165.63,182.71,179.81,170.39,165.63,175.82,177.41,182.71,89.23,153.95
2019/11/09,166.37,162.03,159.3,164.46,165.37,160.92,163.24,165.18,162.03,158.37,166.65,153.61,92.65,158.47,173.17,168.62,92.65,161.68,170.79,164.58,163.13,161.68,158.26,183.51,183.51,92.65,158.2
2019/11/08,171.48,171.08,167.7,169.53,169.53,167.11,169.53,172.33,170.15,92.74,171.5,166.68,91.85,168.24,172.63,165.06,170.31,174.27,175.93,174.27,174.27,170.86,170.86,177.69,177.69,91.85,164.59
2019/11/07,167.89,163.05,168.03,167.06,167.44,164.26,167.81,166.68,165.39,167.06,167.09,167.3,162.21,167.49,165.74,169.75,163.05,166.66,169.59,167.89,167.89,165.9,164.26,181.83,181.83,162.21,167.18
2019/11/06,167.16,165.74,167.16,167.16,168.14,168.43,167.16,167.16,165.88,161.95,162.68,162.84,158.45,163.03,171.54,167.92,160.74,162.68,166.26,164.05,164.05,162.49,180.59,180.27,180.59,158.45,166.34
2019/11/05,169.46,171.32,168.09,168.66,169.65,170.11,168.84,167.87,165.83,160.76,163.35,167.59,91.75,163.25,174.84,161.49,92.75,167.18,173.6,173.6,168.63,163.35,177.61,175.54,177.61,91.75,162.17
2019/11/04,164.96,167.76,167.38,166.17,166.14,168.7,166.17,168.14,166.14,92.79,147.17,92.79,77.45,145.65,92.79,180.31,162.2,169.55,176.27,176.38,171.72,166.96,178.3,176.93,180.31,77.45,154.57
2019/11/03,161.99,165.04,166.85,165.63,165.07,166.42,169.27,161.19,93,60.08,59.14,58.68,93.22,58.68,92.22,93.22,170.25,175.65,93.44,93.44,176.72,176.35,181.26,178.07,181.26,58.68,132.54
2019/11/02,168.15,165.02,169.36,168.15,173,168.26,169.58,169.96,93.03,150.02,152.52,72.87,92.81,63.77,92.26,151.13,159.4,169.02,177.92,172.44,172.64,172.44,180.73,180.41,180.73,63.77,150.42
2019/11/01,167.39,168.6,170,168.44,169.43,170.78,167.76,171.16,169.06,160.99,92.79,144.71,77.18,92.79,144.71,160.99,92.79,168.69,181.95,173.25,174.7,167.97,175.5,175.69,181.95,77.18,154.36
2019/10/31,167.32,103.54,161.46,103.54,132.53,163.87,132.53,166.8,138.29,174.34,134.06,167.01,103.54,175.07,172.87,175.07,103.54,167.74,178,171.41,177.27,166.28,182.03,180.01,182.03,103.54,155.29
2019/10/30,172.79,103.54,137.24,131.64,132.47,171.32,131.49,174.25,174.25,103.54,103.54,185.46,175.93,137.15,169.33,103.54,134.97,135.63,136.11,130.38,133.8,130.93,185.58,190.44,190.44,103.54,145.03
2019/10/29,178.22,131.63,176.89,165.79,165.79,176.98,134.27,166.6,166.22,171.94,168.41,132.72,134.27,169.11,167.73,171.57,166.98,172.89,172.7,170.62,173.08,171.38,178.72,188.74,188.74,131.63,165.8
2019/10/28,132.53,162.62,170.89,167.23,170.16,175.29,169.43,179.69,178.96,159.9,172.36,164.3,97.54,135.31,98.77,98.77,130.95,168.69,170.89,167.23,178.96,166.49,187.1,192.42,192.42,97.54,157.74
2019/10/27,166.94,173.22,131.77,172.49,174.68,179.82,168.4,142.21,98.49,97.25,98.74,97.13,98.99,98.86,96.38,137.62,139.47,182.38,177.84,178.41,181.24,184.84,184.46,181,184.84,96.38,148.24
2019/10/26,133.87,169.56,175.85,134.79,173.65,179.51,140.46,140.46,144.06,98.63,98.88,98.88,96.28,98.88,133.7,136.96,134.32,179.96,98.88,98.88,183.74,183.74,182.23,178.58,183.74,96.28,140.82
2019/10/25,171.06,175.38,169.98,169.98,169.98,172.41,169.49,171.62,172.41,166.93,131.62,92.81,172.22,93.06,93.11,166.31,164.36,176.96,177.19,176.96,178.24,176.96,180.79,179.51,180.79,92.81,160.69
2019/10/24,169.22,179.38,169.22,167.16,166.97,169.29,165.76,169.48,169.22,163.88,92.88,92.8,181.57,101.99,105.21,105.33,173.51,131.06,166.18,174.98,176.83,174.21,187.6,186.33,187.6,92.8,154.91
2019/10/23,174.04,167.39,175.09,174.25,174.04,176.36,168.77,175.23,176.04,134.16,92.76,92.92,172.04,100.91,104.13,104.25,104.25,122.5,134.31,180.41,184.91,183.87,187.32,186,187.32,92.76,150.39
2019/10/22,169.57,165.2,169.46,168.52,168.33,171.03,166.22,172,162.76,165.9,131.92,173.97,171.77,175.43,179.1,93.25,104.52,162.97,131.05,167.37,178.58,176.36,190.07,192.62,192.62,93.25,162.16
2019/10/21,164.57,168.38,164.73,164.73,164.73,166.76,169.84,168.38,167.14,179.39,166.93,92.27,167.66,92.43,132.58,135.62,135.15,181.02,175.3,174.92,175.67,132.58,192.63,189.41,192.63,92.27,158.68
2019/10/20,172.02,173.85,169.82,169.01,169.06,170.2,172.02,165.49,178.52,169.72,133.44,130.72,128,59.26,163.12,133.52,174.62,181.92,164.69,165.11,174.62,180.59,188.88,187.6,188.88,59.26,161.69
2019/10/19,175.75,178.83,174.43,134.63,137.99,174.05,177.51,130.21,105.88,132.23,142.07,130.31,62.04,73.21,131.99,125.27,176.16,130.99,186.11,192.71,133.95,125.95,193.91,191.72,193.91,62.04,146.69
2019/10/18,171.17,176.29,170.66,169.04,168.66,171.17,168.47,171.93,169.23,171.01,167.18,133.64,85.84,131.62,167.37,91.72,165.42,168.36,172.33,171.77,165.8,185.92,191.92,188.07,191.92,85.84,162.1
2019/10/17,171.07,173.58,169.75,168.75,168.75,171.93,169.56,171.45,168.29,131.5,173.59,167.73,162.18,170.66,92.81,92.47,167.31,171.76,174.08,173.71,174.76,173.52,188.72,191.62,191.62,92.47,163.73
2019/10/16,172.68,175.15,168.67,167.83,167.83,168.88,167.83,167.83,165.03,182.91,167.3,173.38,133.78,175.58,131.68,181.44,128.26,131.29,176.92,176.06,176.54,174.98,183.64,183.35,183.64,128.26,166.46
2019/10/15,171.38,178.7,169.87,168.54,168.73,170.81,167.87,169.11,166.52,134.11,179.44,163.6,130.22,160.41,169.02,133.1,182.59,134.11,180.07,179.2,179.67,181.75,180.65,183.96,183.96,130.22,166.74
2019/10/14,165.53,165.53,165,165.53,165.53,168.93,165.53,168.93,174.36,169.15,162.98,160.53,90.93,131.52,128.33,160.53,130.66,172.68,175.27,173.28,173.38,173.06,185.03,188.13,188.13,90.93,161
2019/10/13,160.66,164.13,161.45,161.07,161.07,163.72,164.13,164.13,162.21,158.88,157.5,163.75,161.85,162.99,164.13,165.62,175.61,171.48,175.4,173.02,175.05,175.4,172.85,171.57,175.61,157.5,166.51
2019/10/12,170.72,168.32,167.61,165.64,166.02,167.99,174.01,174.75,168.86,176.38,175.98,173.94,171.62,171.42,174.35,176.53,173.1,176.53,172.69,171.42,176.17,176.17,174.38,170.74,176.53,165.64,172.52
2019/10/11,169.64,172.12,170.1,168.07,166.94,170.48,167.13,170.29,135.29,135.29,135.29,132.25,119.81,129.22,132.25,165.99,134.27,182.11,182.74,178.44,176.98,175.2,178.34,175.14,182.74,119.81,158.37
2019/10/10,171.49,160.43,174.04,171.49,164.36,170.74,158.3,172.66,131.77,162.77,160.32,168.19,161.28,168.94,165.21,169.68,133.79,179.61,179.9,178.45,176.31,160.32,180.77,182.04,182.04,131.77,166.69
2019/10/09,173.6,160.05,174.82,174,172.38,173.49,160.05,173.6,132.05,161.83,161.63,165.04,161,163.5,165.04,163.29,174.18,180.78,180.78,175.25,173.87,171.74,182.27,178.62,182.27,132.05,168.72
2019/10/08,170.59,167.43,172.56,171.86,168.22,171.86,166.3,170.97,158.13,171.21,168.97,174.93,174.19,173.44,134.41,162.93,174.56,182.62,185.03,175.71,172.25,168.8,182.18,179.45,185.03,134.41,170.77
2019/10/07,170.64,166.27,170.64,168.73,166.27,169.43,165.38,170.51,127.61,163.35,158.09,163.49,162.3,165.78,166.84,169.43,180.1,169.27,169.73,169.43,167.13,165.33,132.28,168.78,180.1,127.61,164.39
2019/10/06,165.31,167.19,163.13,168.4,167.19,161.1,163.32,167.19,168.4,167.96,167.21,172.42,174.65,177.63,167.62,176.21,186.57,172.75,174.74,174.74,172.75,172.75,167.62,176.21,186.57,161.1,170.99
2019/10/05,169.41,158.71,167,175.93,164.56,174.45,162.25,164.34,169.23,163.28,166.26,172.96,132.45,170.35,173.49,180.4,170.03,173.49,176.94,176.94,176.94,173.49,170.03,177.05,180.4,132.45,169.4
2019/10/04,169.16,165.3,168.55,166.58,165.8,168.35,165.8,168.96,161.81,167.97,169.86,169.26,169.86,165.49,168.06,169.14,171.57,171.57,172.66,173.84,171.57,169.25,166.71,172.66,173.84,161.81,168.94
2019/10/03,164.46,166.55,168.35,167.83,167.95,169.98,167.02,168.55,168.55,167.02,134.15,169.24,165.84,173.18,117.52,162.44,165.84,175.41,177.21,177.21,177.21,173.75,170.3,187.58,187.58,117.52,166.95
2019/10/02,166.59,161.86,165.27,164.05,163.68,166.08,163.68,167.46,161.87,161.86,161.86,162.25,161.86,165.97,172.6,170.36,173.9,175.46,177.46,178.01,175.46,172.91,170.36,161.01,178.01,161.01,168.01
2019/10/01,172,169.39,172.81,171.88,171.48,173.22,170.66,174.35,168.05,165.03,164.84,164.46,163.9,166.35,169.22,169.75,179.32,173.59,173.59,173.59,173.59,170.13,166.68,182.38,182.38,163.9,170.75
2019/09/30,160.56,163.69,162.85,162.46,162.46,163.69,166.02,163.61,165.73,173.24,167.42,172.07,165.73,165.94,164.42,164.53,169.22,168.21,172.07,169.85,175.46,171.02,168.07,175.87,175.87,160.56,167.6
2019/09/29,170.22,163.9,171.74,169.7,168.96,171.92,161.66,163.25,164.87,164.87,151.51,154.57,78.32,156.27,158.81,160.04,169.38,171.92,174.42,170.22,167.23,165.36,173.11,173.11,174.42,78.32,161.98
2019/09/28,171.53,164.66,172.3,166.38,165.11,169.34,161.22,162.89,171.53,164.66,165.94,161.22,161.22,161.22,170.45,161.22,171.53,169.67,169.84,169.29,168.61,168.61,174.1,185.84,185.84,161.22,167.86
2019/09/27,161.79,164.55,170.46,166.17,164.55,176.47,163.32,172.72,163.89,164.56,155.86,81.88,166.28,85.99,162.14,166.68,182.75,183.07,175.56,172.6,169.11,169.11,172.58,174.22,183.07,81.88,161.72
2019/09/26,163.65,161.93,164.87,164.41,163.65,164.87,162.42,164.87,161.35,161.35,160.17,170.58,161.35,164.35,160.17,171.12,171.39,177.1,181.86,178.37,173.29,171.39,168.86,175.85,181.86,160.17,167.82
2019/09/25,163.35,161.83,164.58,164.58,163.92,166.38,162.13,164.58,165.2,162.09,159.41,171.86,162.09,164.67,169.6,168.96,168.75,170.44,175.83,170.44,169.21,168.56,164.6,171.11,175.83,159.41,166.66
2019/09/24,163.52,161.42,165.69,163.52,163.52,165.69,161.23,163.52,160.33,176,172.24,162.26,154.21,158.82,162.26,167.3,170.96,177.94,184.92,177.94,170.96,169.06,169.13,176.93,184.92,154.21,167.83
2019/09/23,164.26,163.89,162.51,170.23,166.74,165.13,165.59,167.86,164.43,160.99,160.99,173.98,167.97,164,170.98,170.76,165.25,168.99,168.99,182.41,178.82,171.95,168.46,171.95,182.41,160.99,168.43
2019/09/22,167.4,164.06,162.18,170.83,167.83,172.02,171.26,170.83,170.83,168.69,165.68,77.57,155.91,158.17,163.43,167.4,170.51,168.15,170.61,170.34,169.27,168.15,170.61,183.06,183.06,77.57,164.08
2019/09/21,162.85,160.81,164.08,168.99,167.27,171.03,171.03,166.95,162.88,169.96,156.43,153.42,82.62,81.92,153.42,164.16,166.52,163.24,173.17,170.21,166.73,177.19,177.19,174.52,177.19,81.92,158.94
2019/09/20,167.37,163.59,161.13,166.15,165.08,164.81,166.74,173.02,173.29,170.02,167.37,166.15,159.28,159.44,163.88,167.37,165.82,168.71,169.93,169.93,169.93,169.93,165.63,172.48,173.29,159.28,167.03
2019/09/19,177.83,166.45,163.47,162.46,162.24,163.42,165.92,169.21,162.43,162.82,164.7,163.58,161.62,162.24,163.77,165.92,169.21,170.37,171.42,172.33,170.16,174.9,172.33,169.75,177.83,161.62,167.11
2019/09/18,168.68,168.83,166.1,164.82,164.82,165.75,168.68,160.95,164.82,166.48,168.68,167.3,166.1,166.89,167.1,174.09,168.68,166.81,171.32,171.32,167.83,167.83,171.32,167.83,174.09,160.95,167.77
2019/09/17,165.75,164.88,163.07,160.62,163.56,165.2,174.29,158.95,163.56,165.2,168.64,167.31,163.07,164.22,164.3,165.2,170,172.58,172.58,172.58,170,172.58,170,167.45,174.29,158.95,167.1
2019/09/16,163.37,165.18,163.02,168.98,163.37,163.02,172.47,159.69,163.7,170.99,171.73,168.98,169.51,167.35,170.79,170.79,170.02,170.96,172.42,172.59,171.39,170.02,172.59,169.55,172.59,159.69,168.8
2019/09/15,190.17,160.28,156.59,165.79,160.08,164.68,164.68,163.57,167.06,168.11,161.24,162.93,167.06,161.24,168.11,168.11,165.05,168.93,168.93,168.93,168.93,168.93,166.22,168.93,190.17,156.59,166.6
2019/09/14,163.46,170.4,166.91,163.42,161.84,164.9,166.91,165.96,171.65,162.85,159.41,160.27,162.95,165.96,171.65,159.41,181.18,186.38,182.26,168.27,168.07,169.58,171.98,171.98,186.38,159.41,168.55
2019/09/13,162.66,163.89,167.05,163.03,161.19,163.03,167.05,168.06,161.19,153.09,160.07,160.11,164.62,164.3,156.58,156.58,163.56,162.29,161.19,168.74,168.06,171.49,168.06,164.62,171.49,153.09,163.48
2019/09/12,161.07,162.3,169.1,163.53,163.07,163.53,163.53,163.53,168.78,167.28,162.68,163.53,163.53,163.53,158.8,162.23,156.47,160.38,170.42,172.85,171.37,166.93,190.1,170.42,190.1,156.47,165.9
2019/09/11,174.33,167.14,164.03,163.01,162.17,163.01,164.03,172.08,161.79,162.96,164.03,161.79,162.77,161.79,162.77,162.2,164.03,163.01,164.03,167.46,172.08,167.46,163.01,161.79,174.33,161.79,164.68
2019/09/10,168.68,169.26,163.51,162.85,162.28,162.66,163.51,157.37,163.51,171.06,172.12,168.68,167.57,164.5,163.51,164.08,167.93,163.51,164.5,191.13,165.25,164.08,162.28,159.83,191.13,157.37,166.34
2019/09/09,168.75,163.12,164.74,163.12,163.12,164.48,163.12,163.12,160.15,163.12,167.92,166.32,163.12,163.12,163.12,166.32,163.12,168.01,185.66,187.5,185.63,163.12,163.12,160.67,187.5,160.15,167.3
2019/09/08,169.99,169.25,163.04,163.83,163.33,165.23,170.31,163.04,163.04,159.35,163.04,163.04,163.04,163.04,163.04,167.05,162.96,172.72,179.71,181.68,180.6,175.23,163.04,161.32,181.68,159.35,167.43
2019/09/07,164.62,162.96,162.96,162.96,162.96,162.96,168.1,162.96,167.79,160.6,169.46,166.03,164.62,161.13,164.62,159.16,168.1,190.6,169.57,169.57,169.57,169.57,169.08,167.11,190.6,159.16,166.85
2019/09/06,166.02,162.69,162.69,162.14,160.34,162.69,163.67,166.34,162.69,183.74,186.6,183.56,180.62,181.15,180.62,170.04,171.27,171.27,171.27,179.37,187.07,180.27,171.27,171.27,187.07,160.34,173.46
2019/09/05,163.36,159.68,163.67,156.8,156.8,158.18,166.36,179.2,165.45,179.2,181.78,179.23,165.45,178.84,181.43,183.22,186.44,219.42,219.42,219.42,219.42,184.11,177.77,165.45,219.42,156.8,181.7
2019/09/04,164.56,167.24,163,160.08,159.32,161.42,163,163,167.24,165.91,183.19,181.94,163,164.56,182.84,184.34,189.18,220.26,222.96,226.51,220.26,186.31,164.56,167.24,226.51,159.32,180.7
2019/09/03,167.65,166.81,162.98,160.25,159.49,161.75,163.38,166.91,168.02,170.06,170.06,170.06,168.02,169.48,170.06,170.06,170.06,170.06,170.06,170.06,186.95,180.69,163.38,168.71,186.95,159.49,169.06
2019/09/02,162.82,169.48,162.82,161.89,161.59,162.82,165.46,168.64,166.7,169.27,169.27,169.27,169.27,169.27,169.27,169.27,171.32,170.53,169.27,169.27,169.27,190.04,184.06,162.82,190.04,161.59,169.32
2019/09/01,162.75,162.75,167.16,162.75,162.75,162.75,167.48,162.75,162.75,162.75,162.75,163.99,163.99,162.75,166.42,162.75,164.07,180.54,181.62,184.66,185.02,180.18,162.75,164.82,185.02,162.75,168.05
2019/08/31,153.07,153.43,151.12,152.12,151.76,153.22,151.37,153.38,154.84,157.68,161.68,161.89,160.2,155.16,160.94,173.14,164.09,172.62,173.11,176.95,175.95,172.62,155.16,158.52,176.95,151.12,161.38
2019/08/30,158.84,149.56,152.55,149.56,149.56,149.61,150.7,156.9,166.48,172.4,172.91,171.19,169.21,170.85,172.57,174.11,167.51,170.2,166.89,170.3,167.54,172.57,164.5,170.3,174.11,149.56,165.24
2019/08/29,151.45,152.25,153.98,151.66,151.66,153.56,153.23,153.98,172.07,171.21,168.8,168.98,162.65,164.09,165.3,166.75,169.66,169.49,171.72,172.24,171.04,167.06,153.98,153.98,172.24,151.45,163.09
2019/08/28,165.27,153.18,159.39,154.55,151.81,155.18,153.18,166.84,156.51,160.86,159.39,158.54,156.51,158.54,160.01,163.32,157.49,177.06,177.13,178.9,177.13,157.49,156.59,155.94,178.9,151.81,161.82
2019/08/27,152.35,161.19,155.6,152.35,152.35,153.51,161.19,152.35,153.51,159.6,159.6,157.81,156.23,157.81,161.91,164.61,161.19,175.94,176.6,178.22,176.43,162.65,158.55,153.3,178.22,152.35,161.24
2019/08/26,151.48,162.7,154.18,149.56,149.56,149.56,164.17,154.21,166.38,157.67,159.74,159.74,156.71,159.74,166.58,158.4,163.16,170.03,172.7,174.93,174.07,169.99,168.23,156.71,174.93,149.56,162.1
2019/08/25,153.47,153.47,154.57,152.73,151.16,153.26,151.24,152.32,153.42,154.63,158.7,155.28,157.66,158.7,162.74,169.26,158.7,162.53,173.66,175.78,176.11,172.37,175.78,158.7,176.11,151.16,160.93
2019/08/24,154.36,154.36,153.16,153.41,153.21,153.21,151.51,153.26,151.69,153.21,153.21,152.62,152.05,159.97,159.97,168.91,163.33,174.79,173.43,180.8,180.65,169.75,170.17,159.97,180.8,151.51,161.28
2019/08/23,166.71,156.14,158.22,151.38,149.56,150.35,158.22,155.88,155.37,157.14,157.14,157.14,156.75,157.14,157.14,163.5,159.56,169.08,172.05,174.97,174.11,169.08,165.98,157.14,174.97,149.56,161.02
2019/08/22,157.39,157.39,153.69,159.39,156.97,163.07,149.56,151.38,157.39,153.69,154.03,153.82,153.69,153.69,158.66,173.91,177,172.88,174.25,177.52,175.11,173.27,163.12,162.5,177.52,149.56,162.48
2019/08/21,158.92,152.79,153.94,151.63,150.11,151.45,153.94,153.2,172.24,175.5,169.66,161.59,153.94,153.94,156.97,171.31,175.67,172.41,174.3,175.67,174.47,172.72,161.12,168.22,175.67,150.11,164.1
2019/08/20,161.02,152.71,165.45,156.98,153.56,156.98,149.56,152.84,168.6,155.94,156.86,156.86,156.86,156.86,156.86,162.88,161.02,167.85,172.71,171.68,173.74,169.34,162.61,161.56,173.74,149.56,161.4
2019/08/19,154.65,152.62,153.11,149.18,148.18,149.72,154.73,155.22,153.55,165.33,170.83,171,169.97,169.63,154.86,162.24,174.86,170.23,178.64,179.48,178.64,168.13,168.13,155.42,179.48,148.18,164.33
2019/08/18,156.28,156.02,155.89,149.37,149.28,149.82,151.94,154.81,153.61,153.58,156.4,156.97,155.81,154.68,155.22,156.01,165.26,160.63,173.15,175.67,176.51,173.22,161.37,163.05,176.51,149.28,159.75
2019/08/17,169.39,152.14,155.51,152.14,149.51,152.14,152.14,156.46,154.05,156.49,164.24,164.24,159.61,157.52,157.52,157.53,164.37,171.2,169.65,178.18,178.35,177.91,168.92,157.53,178.35,149.51,162.44
2019/08/16,154.35,150.88,150.88,152.55,152.73,149.73,152.84,153.25,167.79,173.11,176.03,159.03,156.08,159.03,166.86,172.77,169.92,170.75,172.08,173.29,171.57,168.18,168.99,153.79,176.03,149.73,163.58
2019/08/15,163.67,149.38,156.94,149.38,149.38,149.38,159.67,153.02,156.49,156.49,171.02,173.08,172.56,173.59,175.31,171.36,174.11,177.61,171.66,236.72,236.72,165.46,167.01,159.56,236.72,149.38,171.91
2019/08/14,161.89,149.56,159.89,149.56,149.56,149.56,163.57,154.61,157.68,156.95,170.01,162.1,159.16,169.15,171.04,168.81,171.88,173.87,175.93,177.13,175.58,172.15,159.12,156.92,177.13,149.56,164.25
2019/08/13,152.31,157.37,149.56,151.65,149.56,150.64,149.56,159.69,156.57,157.37,164.1,162.11,160.74,166.73,157.37,173.46,178.39,229.83,231.05,231.05,231.05,177.53,160.74,156.78,231.05,149.56,174.1
2019/08/12,153.13,166.23,155.02,151.65,149.56,151.65,152.25,164.59,155.53,156.69,156.69,156.69,156.69,161.75,166.23,159.71,171.75,228.56,232.21,232.21,232.21,177.35,170.09,163.85,232.21,149.56,174.33
2019/08/11,166.87,152.46,152.98,157.31,153.31,157.31,152.26,153.31,152.98,154.36,153.31,154.36,159.51,153.31,154.89,153.64,165.03,167.3,171.08,171.77,171.77,170.72,164.3,164.67,171.77,152.26,160.17
2019/08/10,153.05,167.82,154.36,149.49,149.49,149.49,155.82,161.09,154.61,156.92,156.92,159.31,159.24,161.09,157.73,166.07,160.78,173.89,232.48,234.57,234.57,169.07,173.57,174.75,234.57,149.49,171.37
2019/08/09,154.44,153.32,154.44,153.17,151.88,153.32,152.3,158.86,162.17,167.91,169.29,169.46,168.77,164.06,164.1,166.88,211.32,217.74,232.85,224.34,231.64,211.32,169.11,162.96,232.85,151.88,179.34
2019/08/08,153.87,154.13,154.62,152.3,152.3,152.64,154.62,154.44,163.61,169.35,170.38,170.72,170.38,165.15,166.52,169.01,223.6,223.6,230.02,230.02,230.02,223.6,168.66,159.69,230.02,152.3,181.09
2019/08/07,151.48,152.59,151.96,149.56,149.56,151.96,152.59,164.8,156.61,156.61,161.38,168.74,157.97,170.18,171.85,173.67,227.71,227.71,227.71,233.62,227.71,227.71,172.81,176.07,233.62,149.56,181.13
2019/08/06,162.44,149.56,157.15,150.11,152.53,155.15,155.04,158.33,156.71,168.12,171.56,172.24,170.18,172.59,173.45,168.47,170.7,230.47,230.47,230.47,230.47,171.9,165.96,163.68,230.47,149.56,177.38
2019/08/05,155.75,155.52,150.71,151.27,149.81,152.74,154.38,154.59,179.44,173.95,175.59,165.2,158.13,162.17,166.25,163.31,176.85,166.25,233.37,233.37,233.37,178.22,160.1,155.75,233.37,149.81,173.78
2019/08/04,151.62,151.57,152.42,150.75,149.38,150.39,154.96,151.93,153.8,154.96,154.96,158,158,155.79,166.94,169.89,161.65,165.79,175.05,175.91,175.22,172.77,167.26,156.06,175.91,149.38,160.94
2019/08/03,171.56,149.83,156.24,149.49,149.49,150.56,168.96,153.66,156.87,166.02,156.87,160.21,160.21,156.87,156.67,161.56,170.77,168.39,171.83,172.69,172.35,168.45,170.77,156.87,172.69,149.49,162.28
2019/08/02,150.68,159.32,150.68,150.68,150.68,150.68,164.99,154.33,169.41,156.65,160.68,160.68,160.68,160.68,163.48,159.34,174.33,176.59,176.59,176.69,175.07,166.69,164.1,156.26,176.69,150.68,163.05
2019/08/01,152.07,161.94,150.57,150.57,150.57,150.57,164.14,154.29,156.47,166.7,171.24,170.72,169,170.72,171.92,166.7,170.51,170.51,171.92,170.51,170.51,167.53,170.21,156.47,171.92,150.57,164.78
2019/07/31,156.2,155.7,150.71,147.21,146.2,148.55,155.42,155.7,154.15,153.42,157.59,156.2,154.12,155.42,156.2,155.7,186.57,191.96,192.15,190.48,189.92,157.59,157.39,154.24,192.15,146.2,163.09
2019/07/30,154.94,151.86,151.86,148.79,147.11,149.8,156.62,158.79,155.03,156.62,155.03,155.03,153.42,153.45,154.94,191,153.45,156.62,156.62,156.62,198.61,193.97,154.24,154.24,198.61,147.11,160.05
2019/07/29,148.73,153.58,149.87,149.87,149.87,151.24,154.72,148.73,149.87,158.33,159.58,158.33,157.12,158.81,160.29,159.91,159.77,162.17,163.08,163.08,162.84,166.63,165.24,157.12,166.63,148.73,157.88
2019/07/28,147.07,154.14,153.1,150.33,149.49,150.33,156.01,158.36,148.62,150.13,153.1,150.48,150.33,150.33,157.7,158.36,154.14,165.84,162.67,166.23,172.18,162.67,162.67,153.15,172.18,147.07,156.41
2019/07/27,149.01,152.17,156.43,152.95,152.17,149.3,155.34,131.91,155.05,152.44,152.95,155.34,152.44,152.44,152.44,152.95,152.95,158.52,152.44,155.34,156.43,156.83,157.52,152.44,158.52,131.91,153.05
2019/07/26,149.58,155.39,151.63,154.51,152.06,153.22,151.63,152.49,155.59,180.76,184.29,181.5,155.39,180.57,184.47,186.52,187.63,599.28,154.8,154.17,153.51,153.31,152.49,152.49,599.28,149.58,184.8
2019/07/25,149.58,154.73,151.57,153.77,153.15,154.11,151.57,152.23,152.23,187.2,190.18,189.62,154.73,189.99,192.22,154.49,245.2,245.57,245.57,245.57,245.57,195.01,187.57,187.57,245.57,149.58,188.49
2019/07/24,149.88,155.16,152.14,155.16,153.43,153.58,151.99,152.23,152.23,155.16,181.79,155.16,153.15,181.23,184.95,184.39,188.29,189.78,189.03,189.41,189.59,183.65,155.16,152.23,189.78,149.88,168.8
2019/07/23,149.97,154.72,151.55,156.11,153.14,153.14,151.55,152.23,152.23,186.71,188.94,186.89,154.48,189.49,191.72,192.84,194.51,154.72,154.72,154.72,154.72,190.42,154.72,152.23,194.51,149.97,167.3
2019/07/22,155.89,155.89,150.23,149.58,149.58,149.58,154.59,152.82,155.89,156.59,157.48,151.9,149.6,155.89,188.85,190.52,196.47,157.48,248.9,248.9,248.9,155.89,190.15,154.21,248.9,149.58,174.43
2019/07/21,150.55,153.56,158.12,151.78,149.98,151.58,155.35,149.89,149.89,149.4,149.4,149.89,149.4,150.55,157.92,156.44,160.47,161.15,184.62,189.26,188.52,188.52,162.06,158.89,189.26,149.4,160.63
2019/07/20,152.91,151.32,153.77,150.07,150.07,151.32,152.91,156.07,154.01,154.49,155.11,154.01,151.47,156.07,156.07,152.91,151.42,155.83,187.93,190.72,193.13,188.12,155.83,158.67,193.13,150.07,160.55
